PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
3,0x000a,0.756836,0x00000000,2016-11-10T16:09:20.062Z,2016-11-10T16:09:20.479Z
2,0x000a,24.9847,0x00000000,2016-11-10T16:09:20.031Z,2016-11-10T16:09:20.479Z
1,0x000a,1.23291,0x00000000,2016-11-10T16:09:20.000Z,2016-11-10T16:09:20.479Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:20.825Z,2016-11-10T16:09:21.243Z
2,0x000a,26.6388,0x00000000,2016-11-10T16:09:20.792Z,2016-11-10T16:09:21.243Z
1,0x000a,1.26343,0x00000000,2016-11-10T16:09:20.756Z,2016-11-10T16:09:21.243Z
3,0x000a,0.753784,0x00000000,2016-11-10T16:09:21.543Z,2016-11-10T16:09:21.920Z
2,0x000a,27.6581,0x00000000,2016-11-10T16:09:21.514Z,2016-11-10T16:09:21.920Z
1,0x000a,1.40991,0x00000000,2016-11-10T16:09:21.476Z,2016-11-10T16:09:21.920Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:09:22.250Z,2016-11-10T16:09:22.595Z
2,0x000a,24.8993,0x00000000,2016-11-10T16:09:22.220Z,2016-11-10T16:09:22.595Z
1,0x000a,1.42212,0x00000000,2016-11-10T16:09:22.174Z,2016-11-10T16:09:22.595Z
3,0x000a,0.71106,0x00000000,2016-11-10T16:09:22.936Z,2016-11-10T16:09:23.293Z
2,0x000a,25.8545,0x00000000,2016-11-10T16:09:22.899Z,2016-11-10T16:09:23.292Z
1,0x000a,1.49841,0x00000000,2016-11-10T16:09:22.855Z,2016-11-10T16:09:23.292Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:23.537Z,2016-11-10T16:09:23.946Z
2,0x000a,24.8474,0x00000000,2016-11-10T16:09:23.595Z,2016-11-10T16:09:23.946Z
1,0x000a,1.41907,0x00000000,2016-11-10T16:09:23.500Z,2016-11-10T16:09:23.945Z
3,0x000a,0.67749,0x00000000,2016-11-10T16:09:24.314Z,2016-11-10T16:09:24.657Z
2,0x000a,27.6276,0x00000000,2016-11-10T16:09:24.286Z,2016-11-10T16:09:24.656Z
1,0x000a,1.474,0x00000000,2016-11-10T16:09:24.268Z,2016-11-10T16:09:24.656Z
3,0x000a,0.790405,0x00000000,2016-11-10T16:09:24.929Z,2016-11-10T16:09:25.309Z
2,0x000a,25.3967,0x00000000,2016-11-10T16:09:24.889Z,2016-11-10T16:09:25.309Z
1,0x000a,1.50452,0x00000000,2016-11-10T16:09:24.864Z,2016-11-10T16:09:25.309Z
3,0x000a,0.668335,0x00000000,2016-11-10T16:09:25.620Z,2016-11-10T16:09:25.992Z
2,0x000a,24.9207,0x00000000,2016-11-10T16:09:25.585Z,2016-11-10T16:09:25.992Z
1,0x000a,1.51978,0x00000000,2016-11-10T16:09:25.551Z,2016-11-10T16:09:25.992Z
3,0x000a,0.708008,0x00000000,2016-11-10T16:09:26.318Z,2016-11-10T16:09:26.731Z
2,0x000a,27.0752,0x00000000,2016-11-10T16:09:26.286Z,2016-11-10T16:09:26.731Z
1,0x000a,1.5564,0x00000000,2016-11-10T16:09:26.270Z,2016-11-10T16:09:26.731Z
3,0x000a,0.756836,0x00000000,2016-11-10T16:09:27.049Z,2016-11-10T16:09:27.424Z
2,0x000a,25.4639,0x00000000,2016-11-10T16:09:27.014Z,2016-11-10T16:09:27.424Z
1,0x000a,1.48926,0x00000000,2016-11-10T16:09:26.955Z,2016-11-10T16:09:27.424Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:27.757Z,2016-11-10T16:09:28.124Z
2,0x000a,27.6398,0x00000000,2016-11-10T16:09:27.723Z,2016-11-10T16:09:28.123Z
1,0x000a,1.50146,0x00000000,2016-11-10T16:09:27.682Z,2016-11-10T16:09:28.123Z
3,0x000a,0.778198,0x00000000,2016-11-10T16:09:28.415Z,2016-11-10T16:09:28.807Z
2,0x000a,26.9745,0x00000000,2016-11-10T16:09:28.450Z,2016-11-10T16:09:28.807Z
1,0x000a,1.44958,0x00000000,2016-11-10T16:09:28.362Z,2016-11-10T16:09:28.807Z
3,0x000a,0.708008,0x00000000,2016-11-10T16:09:29.161Z,2016-11-10T16:09:29.500Z
2,0x000a,25.0671,0x00000000,2016-11-10T16:09:29.125Z,2016-11-10T16:09:29.500Z
1,0x000a,1.57471,0x00000000,2016-11-10T16:09:29.093Z,2016-11-10T16:09:29.500Z
3,0x000a,0.704956,0x00000000,2016-11-10T16:09:29.851Z,2016-11-10T16:09:30.218Z
2,0x000a,25.4852,0x00000000,2016-11-10T16:09:29.881Z,2016-11-10T16:09:30.218Z
1,0x000a,1.54419,0x00000000,2016-11-10T16:09:29.804Z,2016-11-10T16:09:30.218Z
3,0x000a,0.701904,0x00000000,2016-11-10T16:09:30.522Z,2016-11-10T16:09:30.869Z
2,0x000a,27.3712,0x00000000,2016-11-10T16:09:30.505Z,2016-11-10T16:09:30.869Z
1,0x000a,1.50452,0x00000000,2016-11-10T16:09:30.464Z,2016-11-10T16:09:30.869Z
3,0x000a,0.756836,0x00000000,2016-11-10T16:09:31.144Z,2016-11-10T16:09:31.504Z
2,0x000a,27.1271,0x00000000,2016-11-10T16:09:31.128Z,2016-11-10T16:09:31.504Z
1,0x000a,1.42517,0x00000000,2016-11-10T16:09:31.088Z,2016-11-10T16:09:31.504Z
3,0x000a,0.738525,0x00000000,2016-11-10T16:09:31.844Z,2016-11-10T16:09:32.253Z
2,0x000a,24.8718,0x00000000,2016-11-10T16:09:31.806Z,2016-11-10T16:09:32.253Z
1,0x000a,1.55029,0x00000000,2016-11-10T16:09:31.773Z,2016-11-10T16:09:32.253Z
3,0x000a,0.701904,0x00000000,2016-11-10T16:09:32.588Z,2016-11-10T16:09:32.952Z
2,0x000a,25.7874,0x00000000,2016-11-10T16:09:32.554Z,2016-11-10T16:09:32.952Z
1,0x000a,1.54114,0x00000000,2016-11-10T16:09:32.515Z,2016-11-10T16:09:32.952Z
3,0x000a,0.692749,0x00000000,2016-11-10T16:09:33.291Z,2016-11-10T16:09:33.687Z
2,0x000a,24.7437,0x00000000,2016-11-10T16:09:33.260Z,2016-11-10T16:09:33.687Z
1,0x000a,1.52283,0x00000000,2016-11-10T16:09:33.227Z,2016-11-10T16:09:33.687Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:34.026Z,2016-11-10T16:09:34.424Z
2,0x000a,27.8442,0x00000000,2016-11-10T16:09:33.982Z,2016-11-10T16:09:34.423Z
1,0x000a,1.39771,0x00000000,2016-11-10T16:09:33.937Z,2016-11-10T16:09:34.423Z
3,0x000a,0.686646,0x00000000,2016-11-10T16:09:34.753Z,2016-11-10T16:09:35.105Z
2,0x000a,26.4435,0x00000000,2016-11-10T16:09:34.719Z,2016-11-10T16:09:35.105Z
1,0x000a,1.51062,0x00000000,2016-11-10T16:09:34.684Z,2016-11-10T16:09:35.105Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:35.443Z,2016-11-10T16:09:35.838Z
2,0x000a,26.2787,0x00000000,2016-11-10T16:09:35.409Z,2016-11-10T16:09:35.838Z
1,0x000a,1.41907,0x00000000,2016-11-10T16:09:35.341Z,2016-11-10T16:09:35.838Z
3,0x000a,0.665283,0x00000000,2016-11-10T16:09:36.142Z,2016-11-10T16:09:36.474Z
2,0x000a,27.3132,0x00000000,2016-11-10T16:09:36.100Z,2016-11-10T16:09:36.474Z
1,0x000a,1.51672,0x00000000,2016-11-10T16:09:36.057Z,2016-11-10T16:09:36.474Z
3,0x000a,0.674438,0x00000000,2016-11-10T16:09:36.794Z,2016-11-10T16:09:37.191Z
2,0x000a,27.4445,0x00000000,2016-11-10T16:09:36.762Z,2016-11-10T16:09:37.191Z
1,0x000a,1.36108,0x00000000,2016-11-10T16:09:36.731Z,2016-11-10T16:09:37.190Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:37.479Z,2016-11-10T16:09:37.852Z
2,0x000a,26.2787,0x00000000,2016-11-10T16:09:37.445Z,2016-11-10T16:09:37.852Z
1,0x000a,1.44043,0x00000000,2016-11-10T16:09:37.424Z,2016-11-10T16:09:37.852Z
2,0x000a,26.535,0x00000000,2016-11-10T16:09:38.182Z,2016-11-10T16:09:38.560Z
1,0x000a,1.42822,0x00000000,2016-11-10T16:09:38.148Z,2016-11-10T16:09:38.560Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:38.893Z,2016-11-10T16:09:39.252Z
2,0x000a,27.9022,0x00000000,2016-11-10T16:09:38.868Z,2016-11-10T16:09:39.252Z
1,0x000a,1.41296,0x00000000,2016-11-10T16:09:38.837Z,2016-11-10T16:09:39.252Z
3,0x000a,0.799561,0x00000000,2016-11-10T16:09:39.541Z,2016-11-10T16:09:39.922Z
2,0x000a,25.7507,0x00000000,2016-11-10T16:09:39.499Z,2016-11-10T16:09:39.922Z
1,0x000a,1.48926,0x00000000,2016-11-10T16:09:39.468Z,2016-11-10T16:09:39.922Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:40.258Z,2016-11-10T16:09:40.645Z
2,0x000a,27.7557,0x00000000,2016-11-10T16:09:40.221Z,2016-11-10T16:09:40.645Z
1,0x000a,1.45874,0x00000000,2016-11-10T16:09:40.177Z,2016-11-10T16:09:40.644Z
3,0x000a,0.653076,0x00000000,2016-11-10T16:09:40.946Z,2016-11-10T16:09:41.359Z
2,0x000a,27.2644,0x00000000,2016-11-10T16:09:40.925Z,2016-11-10T16:09:41.358Z
1,0x000a,1.40381,0x00000000,2016-11-10T16:09:40.901Z,2016-11-10T16:09:41.358Z
3,0x000a,0.692749,0x00000000,2016-11-10T16:09:41.664Z,2016-11-10T16:09:42.024Z
2,0x000a,27.7191,0x00000000,2016-11-10T16:09:41.626Z,2016-11-10T16:09:42.024Z
1,0x000a,1.35803,0x00000000,2016-11-10T16:09:41.576Z,2016-11-10T16:09:42.024Z
3,0x000a,0.744629,0x00000000,2016-11-10T16:09:42.354Z,2016-11-10T16:09:42.705Z
2,0x000a,26.4038,0x00000000,2016-11-10T16:09:42.336Z,2016-11-10T16:09:42.705Z
1,0x000a,1.33972,0x00000000,2016-11-10T16:09:42.305Z,2016-11-10T16:09:42.704Z
3,0x000a,0.695801,0x00000000,2016-11-10T16:09:43.030Z,2016-11-10T16:09:43.377Z
2,0x000a,26.651,0x00000000,2016-11-10T16:09:42.997Z,2016-11-10T16:09:43.377Z
1,0x000a,1.38855,0x00000000,2016-11-10T16:09:42.950Z,2016-11-10T16:09:43.376Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:43.713Z,2016-11-10T16:09:44.097Z
2,0x000a,24.9115,0x00000000,2016-11-10T16:09:43.678Z,2016-11-10T16:09:44.096Z
1,0x000a,1.474,0x00000000,2016-11-10T16:09:43.629Z,2016-11-10T16:09:44.096Z
3,0x000a,0.692749,0x00000000,2016-11-10T16:09:44.433Z,2016-11-10T16:09:44.801Z
2,0x000a,27.536,0x00000000,2016-11-10T16:09:44.397Z,2016-11-10T16:09:44.801Z
1,0x000a,1.3855,0x00000000,2016-11-10T16:09:44.363Z,2016-11-10T16:09:44.800Z
3,0x000a,0.753784,0x00000000,2016-11-10T16:09:45.130Z,2016-11-10T16:09:45.504Z
2,0x000a,24.1943,0x00000000,2016-11-10T16:09:45.067Z,2016-11-10T16:09:45.504Z
1,0x000a,1.43433,0x00000000,2016-11-10T16:09:45.035Z,2016-11-10T16:09:45.503Z
3,0x000a,0.744629,0x00000000,2016-11-10T16:09:45.841Z,2016-11-10T16:09:46.186Z
2,0x000a,26.8494,0x00000000,2016-11-10T16:09:45.816Z,2016-11-10T16:09:46.186Z
1,0x000a,1.4679,0x00000000,2016-11-10T16:09:45.771Z,2016-11-10T16:09:46.186Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:09:46.478Z,2016-11-10T16:09:46.868Z
2,0x000a,27.3346,0x00000000,2016-11-10T16:09:46.506Z,2016-11-10T16:09:46.868Z
1,0x000a,1.45569,0x00000000,2016-11-10T16:09:46.440Z,2016-11-10T16:09:46.867Z
3,0x000a,0.668335,0x00000000,2016-11-10T16:09:47.141Z,2016-11-10T16:09:47.527Z
2,0x000a,24.9725,0x00000000,2016-11-10T16:09:47.109Z,2016-11-10T16:09:47.526Z
1,0x000a,1.35803,0x00000000,2016-11-10T16:09:47.071Z,2016-11-10T16:09:47.526Z
3,0x000a,0.726318,0x00000000,2016-11-10T16:09:47.818Z,2016-11-10T16:09:48.195Z
2,0x000a,27.0111,0x00000000,2016-11-10T16:09:47.845Z,2016-11-10T16:09:48.195Z
1,0x000a,1.37939,0x00000000,2016-11-10T16:09:47.789Z,2016-11-10T16:09:48.195Z
3,0x000a,0.668335,0x00000000,2016-11-10T16:09:48.554Z,2016-11-10T16:09:48.959Z
2,0x000a,26.2329,0x00000000,2016-11-10T16:09:48.519Z,2016-11-10T16:09:48.959Z
1,0x000a,1.34888,0x00000000,2016-11-10T16:09:48.487Z,2016-11-10T16:09:48.959Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:49.288Z,2016-11-10T16:09:49.726Z
2,0x000a,24.1547,0x00000000,2016-11-10T16:09:49.261Z,2016-11-10T16:09:49.726Z
1,0x000a,1.45874,0x00000000,2016-11-10T16:09:49.232Z,2016-11-10T16:09:49.726Z
3,0x000a,0.726318,0x00000000,2016-11-10T16:09:50.017Z,2016-11-10T16:09:50.430Z
2,0x000a,23.9197,0x00000000,2016-11-10T16:09:49.986Z,2016-11-10T16:09:50.429Z
1,0x000a,1.32751,0x00000000,2016-11-10T16:09:49.955Z,2016-11-10T16:09:50.429Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:50.769Z,2016-11-10T16:09:51.080Z
2,0x000a,26.4404,0x00000000,2016-11-10T16:09:50.745Z,2016-11-10T16:09:51.080Z
1,0x000a,1.42212,0x00000000,2016-11-10T16:09:50.678Z,2016-11-10T16:09:51.080Z
3,0x000a,0.747681,0x00000000,2016-11-10T16:09:51.440Z,2016-11-10T16:09:51.812Z
2,0x000a,27.1149,0x00000000,2016-11-10T16:09:51.419Z,2016-11-10T16:09:51.811Z
1,0x000a,1.34277,0x00000000,2016-11-10T16:09:51.374Z,2016-11-10T16:09:51.811Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:09:52.182Z,2016-11-10T16:09:52.506Z
2,0x000a,24.0051,0x00000000,2016-11-10T16:09:52.146Z,2016-11-10T16:09:52.506Z
1,0x000a,1.36719,0x00000000,2016-11-10T16:09:52.045Z,2016-11-10T16:09:52.505Z
3,0x000a,0.680542,0x00000000,2016-11-10T16:09:52.845Z,2016-11-10T16:09:53.204Z
2,0x000a,23.9014,0x00000000,2016-11-10T16:09:52.814Z,2016-11-10T16:09:53.203Z
1,0x000a,1.31531,0x00000000,2016-11-10T16:09:52.780Z,2016-11-10T16:09:53.203Z
3,0x000a,0.717163,0x00000000,2016-11-10T16:09:53.534Z,2016-11-10T16:09:53.891Z
2,0x000a,26.6266,0x00000000,2016-11-10T16:09:53.501Z,2016-11-10T16:09:53.891Z
1,0x000a,1.32751,0x00000000,2016-11-10T16:09:53.471Z,2016-11-10T16:09:53.891Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:09:54.216Z,2016-11-10T16:09:54.610Z
2,0x000a,24.2249,0x00000000,2016-11-10T16:09:54.177Z,2016-11-10T16:09:54.609Z
1,0x000a,1.25122,0x00000000,2016-11-10T16:09:54.149Z,2016-11-10T16:09:54.609Z
3,0x000a,0.78125,0x00000000,2016-11-10T16:09:54.950Z,2016-11-10T16:09:55.312Z
2,0x000a,27.2614,0x00000000,2016-11-10T16:09:54.924Z,2016-11-10T16:09:55.312Z
1,0x000a,1.28479,0x00000000,2016-11-10T16:09:54.877Z,2016-11-10T16:09:55.311Z
3,0x000a,0.726318,0x00000000,2016-11-10T16:09:55.690Z,2016-11-10T16:09:55.993Z
2,0x000a,24.3591,0x00000000,2016-11-10T16:09:55.636Z,2016-11-10T16:09:55.992Z
1,0x000a,1.22681,0x00000000,2016-11-10T16:09:55.578Z,2016-11-10T16:09:55.992Z
3,0x000a,0.750732,0x00000000,2016-11-10T16:09:56.354Z,2016-11-10T16:09:56.731Z
2,0x000a,24.7498,0x00000000,2016-11-10T16:09:56.324Z,2016-11-10T16:09:56.731Z
1,0x000a,1.26648,0x00000000,2016-11-10T16:09:56.291Z,2016-11-10T16:09:56.731Z
3,0x000a,0.765991,0x00000000,2016-11-10T16:09:57.022Z,2016-11-10T16:09:57.364Z
2,0x000a,27.1606,0x00000000,2016-11-10T16:09:57.001Z,2016-11-10T16:09:57.364Z
1,0x000a,1.17188,0x00000000,2016-11-10T16:09:56.969Z,2016-11-10T16:09:57.364Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:09:57.682Z,2016-11-10T16:09:58.035Z
2,0x000a,25.4486,0x00000000,2016-11-10T16:09:57.653Z,2016-11-10T16:09:58.035Z
1,0x000a,1.21765,0x00000000,2016-11-10T16:09:57.600Z,2016-11-10T16:09:58.035Z
3,0x000a,0.799561,0x00000000,2016-11-10T16:09:58.380Z,2016-11-10T16:09:58.750Z
2,0x000a,24.8352,0x00000000,2016-11-10T16:09:58.339Z,2016-11-10T16:09:58.749Z
1,0x000a,1.26953,0x00000000,2016-11-10T16:09:58.307Z,2016-11-10T16:09:58.749Z
3,0x000a,0.762939,0x00000000,2016-11-10T16:09:59.042Z,2016-11-10T16:09:59.421Z
2,0x000a,26.0468,0x00000000,2016-11-10T16:09:59.029Z,2016-11-10T16:09:59.421Z
1,0x000a,1.26038,0x00000000,2016-11-10T16:09:58.986Z,2016-11-10T16:09:59.421Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:09:59.739Z,2016-11-10T16:10:00.067Z
2,0x000a,24.2889,0x00000000,2016-11-10T16:09:59.708Z,2016-11-10T16:10:00.066Z
1,0x000a,1.21765,0x00000000,2016-11-10T16:09:59.658Z,2016-11-10T16:10:00.066Z
3,0x000a,0.708008,0x00000000,2016-11-10T16:10:00.419Z,2016-11-10T16:10:00.739Z
2,0x000a,24.6887,0x00000000,2016-11-10T16:10:00.391Z,2016-11-10T16:10:00.738Z
1,0x000a,1.35803,0x00000000,2016-11-10T16:10:00.348Z,2016-11-10T16:10:00.738Z
3,0x000a,0.701904,0x00000000,2016-11-10T16:10:01.036Z,2016-11-10T16:10:01.426Z
2,0x000a,26.9745,0x00000000,2016-11-10T16:10:01.005Z,2016-11-10T16:10:01.426Z
3,0x000a,0.683594,0x00000000,2016-11-10T16:10:01.771Z,2016-11-10T16:10:02.180Z
2,0x000a,27.0081,0x00000000,2016-11-10T16:10:01.742Z,2016-11-10T16:10:02.180Z
1,0x000a,1.43738,0x00000000,2016-11-10T16:10:01.702Z,2016-11-10T16:10:02.180Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:10:02.470Z,2016-11-10T16:10:02.839Z
2,0x000a,23.938,0x00000000,2016-11-10T16:10:02.439Z,2016-11-10T16:10:02.839Z
1,0x000a,1.34888,0x00000000,2016-11-10T16:10:02.392Z,2016-11-10T16:10:02.839Z
3,0x000a,0.732422,0x00000000,2016-11-10T16:10:03.156Z,2016-11-10T16:10:03.533Z
2,0x000a,26.6693,0x00000000,2016-11-10T16:10:03.103Z,2016-11-10T16:10:03.532Z
1,0x000a,1.42212,0x00000000,2016-11-10T16:10:03.054Z,2016-11-10T16:10:03.532Z
3,0x000a,0.686646,0x00000000,2016-11-10T16:10:03.871Z,2016-11-10T16:10:04.240Z
2,0x000a,27.0782,0x00000000,2016-11-10T16:10:03.839Z,2016-11-10T16:10:04.240Z
1,0x000a,1.40381,0x00000000,2016-11-10T16:10:03.793Z,2016-11-10T16:10:04.239Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:10:04.552Z,2016-11-10T16:10:04.899Z
2,0x000a,23.7701,0x00000000,2016-11-10T16:10:04.516Z,2016-11-10T16:10:04.899Z
1,0x000a,1.54114,0x00000000,2016-11-10T16:10:04.488Z,2016-11-10T16:10:04.899Z
3,0x000a,0.67749,0x00000000,2016-11-10T16:10:05.240Z,2016-11-10T16:10:05.638Z
2,0x000a,24.3469,0x00000000,2016-11-10T16:10:05.215Z,2016-11-10T16:10:05.638Z
1,0x000a,1.53503,0x00000000,2016-11-10T16:10:05.185Z,2016-11-10T16:10:05.638Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:10:05.975Z,2016-11-10T16:10:06.337Z
2,0x000a,24.1302,0x00000000,2016-11-10T16:10:05.934Z,2016-11-10T16:10:06.337Z
1,0x000a,1.59912,0x00000000,2016-11-10T16:10:05.909Z,2016-11-10T16:10:06.337Z
3,0x000a,0.759888,0x00000000,2016-11-10T16:10:06.645Z,2016-11-10T16:10:07.002Z
2,0x000a,23.9441,0x00000000,2016-11-10T16:10:06.614Z,2016-11-10T16:10:07.002Z
1,0x000a,1.65405,0x00000000,2016-11-10T16:10:06.576Z,2016-11-10T16:10:07.002Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:10:07.362Z,2016-11-10T16:10:07.735Z
2,0x000a,25.7111,0x00000000,2016-11-10T16:10:07.333Z,2016-11-10T16:10:07.734Z
1,0x000a,1.63269,0x00000000,2016-11-10T16:10:07.303Z,2016-11-10T16:10:07.734Z
3,0x000a,0.753784,0x00000000,2016-11-10T16:10:08.035Z,2016-11-10T16:10:08.382Z
2,0x000a,26.6724,0x00000000,2016-11-10T16:10:08.002Z,2016-11-10T16:10:08.382Z
1,0x000a,1.66016,0x00000000,2016-11-10T16:10:07.958Z,2016-11-10T16:10:08.382Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:10:08.766Z,2016-11-10T16:10:09.116Z
2,0x000a,26.6632,0x00000000,2016-11-10T16:10:08.695Z,2016-11-10T16:10:09.116Z
1,0x000a,1.62964,0x00000000,2016-11-10T16:10:08.669Z,2016-11-10T16:10:09.116Z
3,0x000a,0.683594,0x00000000,2016-11-10T16:10:09.407Z,2016-11-10T16:10:09.778Z
2,0x000a,25.1678,0x00000000,2016-11-10T16:10:09.377Z,2016-11-10T16:10:09.778Z
1,0x000a,1.55945,0x00000000,2016-11-10T16:10:09.347Z,2016-11-10T16:10:09.778Z
3,0x000a,0.762939,0x00000000,2016-11-10T16:10:10.075Z,2016-11-10T16:10:10.463Z
2,0x000a,23.819,0x00000000,2016-11-10T16:10:10.047Z,2016-11-10T16:10:10.463Z
1,0x000a,1.59302,0x00000000,2016-11-10T16:10:10.011Z,2016-11-10T16:10:10.462Z
3,0x000a,0.735474,0x00000000,2016-11-10T16:10:10.777Z,2016-11-10T16:10:11.088Z
2,0x000a,23.877,0x00000000,2016-11-10T16:10:10.726Z,2016-11-10T16:10:11.088Z
1,0x000a,1.54114,0x00000000,2016-11-10T16:10:10.674Z,2016-11-10T16:10:11.088Z
3,0x000a,0.665283,0x00000000,2016-11-10T16:10:11.398Z,2016-11-10T16:10:11.786Z
2,0x000a,27.0813,0x00000000,2016-11-10T16:10:11.365Z,2016-11-10T16:10:11.786Z
3,0x000a,0.787354,0x00000000,2016-11-10T16:10:12.093Z,2016-11-10T16:10:12.445Z
2,0x000a,24.0021,0x00000000,2016-11-10T16:10:12.052Z,2016-11-10T16:10:12.445Z
1,0x000a,1.50146,0x00000000,2016-11-10T16:10:12.018Z,2016-11-10T16:10:12.445Z
3,0x000a,0.741577,0x00000000,2016-11-10T16:10:12.778Z,2016-11-10T16:10:13.059Z
2,0x000a,24.6429,0x00000000,2016-11-10T16:10:12.741Z,2016-11-10T16:10:13.059Z
1,0x000a,1.59912,0x00000000,2016-11-10T16:10:12.704Z,2016-11-10T16:10:13.059Z
3,0x000a,0.67749,0x00000000,2016-11-10T16:10:13.395Z,2016-11-10T16:10:13.767Z
2,0x000a,23.6969,0x00000000,2016-11-10T16:10:13.363Z,2016-11-10T16:10:13.767Z
1,0x000a,1.53809,0x00000000,2016-11-10T16:10:13.327Z,2016-11-10T16:10:13.766Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:10:14.038Z,2016-11-10T16:10:14.421Z
2,0x000a,25.0885,0x00000000,2016-11-10T16:10:14.059Z,2016-11-10T16:10:14.421Z
1,0x000a,1.44043,0x00000000,2016-11-10T16:10:13.996Z,2016-11-10T16:10:14.421Z
3,0x000a,0.787354,0x00000000,2016-11-10T16:10:14.752Z,2016-11-10T16:10:15.165Z
2,0x000a,26.3763,0x00000000,2016-11-10T16:10:14.711Z,2016-11-10T16:10:15.165Z
1,0x000a,1.51978,0x00000000,2016-11-10T16:10:14.675Z,2016-11-10T16:10:15.165Z
3,0x000a,0.732422,0x00000000,2016-11-10T16:10:15.506Z,2016-11-10T16:10:15.842Z
2,0x000a,23.8586,0x00000000,2016-11-10T16:10:15.460Z,2016-11-10T16:10:15.842Z
1,0x000a,1.34277,0x00000000,2016-11-10T16:10:15.404Z,2016-11-10T16:10:15.841Z
3,0x000a,0.723267,0x00000000,2016-11-10T16:10:16.209Z,2016-11-10T16:10:16.550Z
2,0x000a,25.0671,0x00000000,2016-11-10T16:10:16.159Z,2016-11-10T16:10:16.550Z
1,0x000a,1.40991,0x00000000,2016-11-10T16:10:16.100Z,2016-11-10T16:10:16.549Z
3,0x000a,0.692749,0x00000000,2016-11-10T16:10:16.889Z,2016-11-10T16:10:17.229Z
2,0x000a,24.0143,0x00000000,2016-11-10T16:10:16.859Z,2016-11-10T16:10:17.228Z
1,0x000a,1.29395,0x00000000,2016-11-10T16:10:16.816Z,2016-11-10T16:10:17.228Z
3,0x000a,0.762939,0x00000000,2016-11-10T16:10:17.547Z,2016-11-10T16:10:17.903Z
2,0x000a,24.3683,0x00000000,2016-11-10T16:10:17.500Z,2016-11-10T16:10:17.903Z
1,0x000a,1.28784,0x00000000,2016-11-10T16:10:17.469Z,2016-11-10T16:10:17.902Z
3,0x000a,0.720215,0x00000000,2016-11-10T16:10:18.270Z,2016-11-10T16:10:18.593Z
2,0x000a,25.9949,0x00000000,2016-11-10T16:10:18.244Z,2016-11-10T16:10:18.592Z
1,0x000a,1.25732,0x00000000,2016-11-10T16:10:18.201Z,2016-11-10T16:10:18.592Z
3,0x000a,0.683594,0x00000000,2016-11-10T16:10:18.931Z,2016-11-10T16:10:19.289Z
2,0x000a,24.9207,0x00000000,2016-11-10T16:10:18.896Z,2016-11-10T16:10:19.288Z
2,0x000a,24.234,0x00000000,2016-11-10T16:10:19.587Z,2016-11-10T16:10:19.953Z
1,0x000a,1.33667,0x00000000,2016-11-10T16:10:19.523Z,2016-11-10T16:10:19.952Z
3,0x000a,0.726318,0x00000000,2016-11-10T16:10:20.306Z,2016-11-10T16:10:20.640Z
2,0x000a,25.5524,0x00000000,2016-11-10T16:10:20.288Z,2016-11-10T16:10:20.640Z
1,0x000a,1.24512,0x00000000,2016-11-10T16:10:20.266Z,2016-11-10T16:10:20.640Z
3,0x000a,0.701904,0x00000000,2016-11-10T16:10:20.951Z,2016-11-10T16:10:21.319Z
2,0x000a,23.6359,0x00000000,2016-11-10T16:10:20.986Z,2016-11-10T16:10:21.319Z
1,0x000a,1.25732,0x00000000,2016-11-10T16:10:20.898Z,2016-11-10T16:10:21.318Z
3,0x000a,0.772095,0x00000000,2016-11-10T16:10:21.654Z,2016-11-10T16:10:22.001Z
2,0x000a,23.9624,0x00000000,2016-11-10T16:10:21.625Z,2016-11-10T16:10:22.001Z
1,0x000a,1.24817,0x00000000,2016-11-10T16:10:21.594Z,2016-11-10T16:10:22.000Z
3,0x000a,0.714111,0x00000000,2016-11-10T16:10:22.363Z,2016-11-10T16:10:22.676Z
2,0x000a,27.1027,0x00000000,2016-11-10T16:10:22.348Z,2016-11-10T16:10:22.675Z
1,0x000a,1.20544,0x00000000,2016-11-10T16:10:22.304Z,2016-11-10T16:10:22.675Z
