PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
2,0x000a,3.87573,0x00000000,2016-11-10T19:54:27.122Z,2016-11-10T19:54:27.536Z
1,0x000a,8.54187,0x00000000,2016-11-10T19:54:27.086Z,2016-11-10T19:54:27.536Z
3,0x000a,2.70691,0x00000000,2016-11-10T19:54:27.860Z,2016-11-10T19:54:28.294Z
2,0x000a,9.28345,0x00000000,2016-11-10T19:54:27.827Z,2016-11-10T19:54:28.294Z
1,0x000a,2.86865,0x00000000,2016-11-10T19:54:27.763Z,2016-11-10T19:54:28.293Z
3,0x000a,3.13416,0x00000000,2016-11-10T19:54:28.634Z,2016-11-10T19:54:29.025Z
2,0x000a,3.21045,0x00000000,2016-11-10T19:54:28.619Z,2016-11-10T19:54:29.025Z
1,0x000a,2.45361,0x00000000,2016-11-10T19:54:28.560Z,2016-11-10T19:54:29.025Z
3,0x000a,4.8645,0x00000000,2016-11-10T19:54:29.341Z,2016-11-10T19:54:29.749Z
2,0x000a,6.36292,0x00000000,2016-11-10T19:54:29.305Z,2016-11-10T19:54:29.748Z
1,0x000a,0.482178,0x00000000,2016-11-10T19:54:29.250Z,2016-11-10T19:54:29.748Z
3,0x000a,2.3407,0x00000000,2016-11-10T19:54:30.114Z,2016-11-10T19:54:30.532Z
2,0x000a,5.54504,0x00000000,2016-11-10T19:54:30.092Z,2016-11-10T19:54:30.532Z
1,0x000a,0.668335,0x00000000,2016-11-10T19:54:30.052Z,2016-11-10T19:54:30.532Z
3,0x000a,23.1903,0x00000000,2016-11-10T19:54:30.819Z,2016-11-10T19:54:31.255Z
2,0x000a,7.32727,0x00000000,2016-11-10T19:54:30.784Z,2016-11-10T19:54:31.254Z
1,0x000a,0.0549316,0x00000000,2016-11-10T19:54:30.763Z,2016-11-10T19:54:31.254Z
3,0x000a,12.3322,0x00000000,2016-11-10T19:54:31.605Z,2016-11-10T19:54:31.959Z
2,0x000a,4.53186,0x00000000,2016-11-10T19:54:31.583Z,2016-11-10T19:54:31.958Z
1,0x000a,0.488281,0x00000000,2016-11-10T19:54:31.515Z,2016-11-10T19:54:31.958Z
3,0x000a,5.87158,0x00000000,2016-11-10T19:54:32.246Z,2016-11-10T19:54:32.645Z
2,0x000a,3.18604,0x00000000,2016-11-10T19:54:32.264Z,2016-11-10T19:54:32.645Z
1,0x000a,0.714111,0x00000000,2016-11-10T19:54:32.221Z,2016-11-10T19:54:32.645Z
3,0x000a,1.25122,0x00000000,2016-11-10T19:54:33.029Z,2016-11-10T19:54:33.404Z
2,0x000a,4.61121,0x00000000,2016-11-10T19:54:32.948Z,2016-11-10T19:54:33.404Z
1,0x000a,0.698853,0x00000000,2016-11-10T19:54:32.900Z,2016-11-10T19:54:33.404Z
3,0x000a,1.14136,0x00000000,2016-11-10T19:54:33.794Z,2016-11-10T19:54:34.162Z
2,0x000a,14.798,0x00000000,2016-11-10T19:54:33.763Z,2016-11-10T19:54:34.162Z
1,0x000a,12.7502,0x00000000,2016-11-10T19:54:33.721Z,2016-11-10T19:54:34.162Z
3,0x000a,14.093,0x00000000,2016-11-10T19:54:34.515Z,2016-11-10T19:54:34.939Z
2,0x000a,19.7571,0x00000000,2016-11-10T19:54:34.467Z,2016-11-10T19:54:34.939Z
1,0x000a,1.60828,0x00000000,2016-11-10T19:54:34.417Z,2016-11-10T19:54:34.939Z
3,0x000a,15.3534,0x00000000,2016-11-10T19:54:35.254Z,2016-11-10T19:54:35.639Z
2,0x000a,20.5658,0x00000000,2016-11-10T19:54:35.220Z,2016-11-10T19:54:35.639Z
1,0x000a,0.787354,0x00000000,2016-11-10T19:54:35.178Z,2016-11-10T19:54:35.639Z
3,0x000a,6.38733,0x00000000,2016-11-10T19:54:35.942Z,2016-11-10T19:54:36.348Z
2,0x000a,19.043,0x00000000,2016-11-10T19:54:35.912Z,2016-11-10T19:54:36.348Z
1,0x000a,0.0549316,0x00000000,2016-11-10T19:54:35.881Z,2016-11-10T19:54:36.347Z
3,0x000a,1.42822,0x00000000,2016-11-10T19:54:36.672Z,2016-11-10T19:54:37.107Z
2,0x000a,19.3085,0x00000000,2016-11-10T19:54:36.658Z,2016-11-10T19:54:37.107Z
1,0x000a,0.515747,0x00000000,2016-11-10T19:54:36.616Z,2016-11-10T19:54:37.106Z
3,0x000a,1.4801,0x00000000,2016-11-10T19:54:37.414Z,2016-11-10T19:54:37.825Z
2,0x000a,15.3442,0x00000000,2016-11-10T19:54:37.391Z,2016-11-10T19:54:37.825Z
1,0x000a,0.683594,0x00000000,2016-11-10T19:54:37.335Z,2016-11-10T19:54:37.825Z
3,0x000a,2.57263,0x00000000,2016-11-10T19:54:38.182Z,2016-11-10T19:54:38.610Z
2,0x000a,16.0004,0x00000000,2016-11-10T19:54:38.147Z,2016-11-10T19:54:38.610Z
1,0x000a,0.628662,0x00000000,2016-11-10T19:54:38.115Z,2016-11-10T19:54:38.610Z
3,0x000a,2.90527,0x00000000,2016-11-10T19:54:38.867Z,2016-11-10T19:54:39.295Z
2,0x000a,16.9708,0x00000000,2016-11-10T19:54:38.848Z,2016-11-10T19:54:39.295Z
1,0x000a,0.540161,0x00000000,2016-11-10T19:54:38.816Z,2016-11-10T19:54:39.295Z
3,0x000a,2.3407,0x00000000,2016-11-10T19:54:39.664Z,2016-11-10T19:54:39.977Z
2,0x000a,16.5344,0x00000000,2016-11-10T19:54:39.635Z,2016-11-10T19:54:39.977Z
1,0x000a,0.326538,0x00000000,2016-11-10T19:54:39.563Z,2016-11-10T19:54:39.977Z
3,0x000a,2.53601,0x00000000,2016-11-10T19:54:40.318Z,2016-11-10T19:54:40.657Z
2,0x000a,16.1682,0x00000000,2016-11-10T19:54:40.278Z,2016-11-10T19:54:40.657Z
1,0x000a,0.476074,0x00000000,2016-11-10T19:54:40.249Z,2016-11-10T19:54:40.656Z
3,0x000a,4.03442,0x00000000,2016-11-10T19:54:40.936Z,2016-11-10T19:54:41.372Z
2,0x000a,15.2924,0x00000000,2016-11-10T19:54:40.964Z,2016-11-10T19:54:41.372Z
1,0x000a,0.500488,0x00000000,2016-11-10T19:54:40.897Z,2016-11-10T19:54:41.372Z
3,0x000a,2.99072,0x00000000,2016-11-10T19:54:41.715Z,2016-11-10T19:54:42.097Z
2,0x000a,14.2822,0x00000000,2016-11-10T19:54:41.693Z,2016-11-10T19:54:42.097Z
1,0x000a,0.408936,0x00000000,2016-11-10T19:54:41.645Z,2016-11-10T19:54:42.096Z
3,0x000a,3.14331,0x00000000,2016-11-10T19:54:42.395Z,2016-11-10T19:54:42.879Z
2,0x000a,14.6729,0x00000000,2016-11-10T19:54:42.384Z,2016-11-10T19:54:42.879Z
1,0x000a,0.415039,0x00000000,2016-11-10T19:54:42.354Z,2016-11-10T19:54:42.878Z
3,0x000a,3.60107,0x00000000,2016-11-10T19:54:43.220Z,2016-11-10T19:54:43.623Z
2,0x000a,16.4581,0x00000000,2016-11-10T19:54:43.183Z,2016-11-10T19:54:43.623Z
1,0x000a,0.289917,0x00000000,2016-11-10T19:54:43.135Z,2016-11-10T19:54:43.622Z
3,0x000a,1.51672,0x00000000,2016-11-10T19:54:43.885Z,2016-11-10T19:54:44.302Z
2,0x000a,17.0319,0x00000000,2016-11-10T19:54:43.860Z,2016-11-10T19:54:44.301Z
1,0x000a,0.415039,0x00000000,2016-11-10T19:54:43.826Z,2016-11-10T19:54:44.301Z
3,0x000a,1.28174,0x00000000,2016-11-10T19:54:44.614Z,2016-11-10T19:54:45.071Z
2,0x000a,18.2068,0x00000000,2016-11-10T19:54:44.589Z,2016-11-10T19:54:45.070Z
1,0x000a,0.302124,0x00000000,2016-11-10T19:54:44.549Z,2016-11-10T19:54:45.070Z
3,0x000a,1.36108,0x00000000,2016-11-10T19:54:45.352Z,2016-11-10T19:54:45.761Z
2,0x000a,18.4265,0x00000000,2016-11-10T19:54:45.329Z,2016-11-10T19:54:45.761Z
1,0x000a,0.595093,0x00000000,2016-11-10T19:54:45.286Z,2016-11-10T19:54:45.761Z
3,0x000a,1.8219,0x00000000,2016-11-10T19:54:46.083Z,2016-11-10T19:54:46.465Z
2,0x000a,15.9424,0x00000000,2016-11-10T19:54:46.046Z,2016-11-10T19:54:46.465Z
1,0x000a,0.357056,0x00000000,2016-11-10T19:54:46.001Z,2016-11-10T19:54:46.465Z
3,0x000a,1.89514,0x00000000,2016-11-10T19:54:46.772Z,2016-11-10T19:54:47.116Z
2,0x000a,14.4867,0x00000000,2016-11-10T19:54:46.750Z,2016-11-10T19:54:47.115Z
1,0x000a,0.45166,0x00000000,2016-11-10T19:54:46.698Z,2016-11-10T19:54:47.115Z
3,0x000a,2.20032,0x00000000,2016-11-10T19:54:47.449Z,2016-11-10T19:54:47.897Z
2,0x000a,15.9088,0x00000000,2016-11-10T19:54:47.419Z,2016-11-10T19:54:47.897Z
1,0x000a,1.14441,0x00000000,2016-11-10T19:54:47.390Z,2016-11-10T19:54:47.896Z
3,0x000a,2.1698,0x00000000,2016-11-10T19:54:48.215Z,2016-11-10T19:54:48.613Z
2,0x000a,14.5203,0x00000000,2016-11-10T19:54:48.192Z,2016-11-10T19:54:48.613Z
1,0x000a,1.22986,0x00000000,2016-11-10T19:54:48.140Z,2016-11-10T19:54:48.612Z
3,0x000a,2.2522,0x00000000,2016-11-10T19:54:48.914Z,2016-11-10T19:54:49.307Z
2,0x000a,14.4562,0x00000000,2016-11-10T19:54:48.886Z,2016-11-10T19:54:49.307Z
1,0x000a,2.45056,0x00000000,2016-11-10T19:54:48.843Z,2016-11-10T19:54:49.306Z
3,0x000a,2.33765,0x00000000,2016-11-10T19:54:49.654Z,2016-11-10T19:54:50.058Z
2,0x000a,16.6626,0x00000000,2016-11-10T19:54:49.643Z,2016-11-10T19:54:50.058Z
1,0x000a,1.79749,0x00000000,2016-11-10T19:54:49.609Z,2016-11-10T19:54:50.057Z
3,0x000a,2.13318,0x00000000,2016-11-10T19:54:50.361Z,2016-11-10T19:54:50.726Z
2,0x000a,14.9628,0x00000000,2016-11-10T19:54:50.326Z,2016-11-10T19:54:50.725Z
1,0x000a,1.92566,0x00000000,2016-11-10T19:54:50.272Z,2016-11-10T19:54:50.725Z
3,0x000a,2.47498,0x00000000,2016-11-10T19:54:51.082Z,2016-11-10T19:54:51.422Z
2,0x000a,15.1031,0x00000000,2016-11-10T19:54:51.052Z,2016-11-10T19:54:51.422Z
1,0x000a,2.948,0x00000000,2016-11-10T19:54:50.969Z,2016-11-10T19:54:51.421Z
3,0x000a,2.20337,0x00000000,2016-11-10T19:54:51.756Z,2016-11-10T19:54:52.148Z
2,0x000a,15.8234,0x00000000,2016-11-10T19:54:51.715Z,2016-11-10T19:54:52.148Z
1,0x000a,0.344849,0x00000000,2016-11-10T19:54:51.685Z,2016-11-10T19:54:52.147Z
3,0x000a,2.29797,0x00000000,2016-11-10T19:54:52.442Z,2016-11-10T19:54:52.889Z
2,0x000a,14.9292,0x00000000,2016-11-10T19:54:52.409Z,2016-11-10T19:54:52.889Z
1,0x000a,2.09656,0x00000000,2016-11-10T19:54:52.381Z,2016-11-10T19:54:52.889Z
3,0x000a,2.19421,0x00000000,2016-11-10T19:54:53.211Z,2016-11-10T19:54:53.625Z
2,0x000a,14.4379,0x00000000,2016-11-10T19:54:53.181Z,2016-11-10T19:54:53.625Z
1,0x000a,1.31531,0x00000000,2016-11-10T19:54:53.149Z,2016-11-10T19:54:53.625Z
3,0x000a,2.50244,0x00000000,2016-11-10T19:54:53.909Z,2016-11-10T19:54:54.334Z
2,0x000a,14.3768,0x00000000,2016-11-10T19:54:53.874Z,2016-11-10T19:54:54.334Z
1,0x000a,1.86462,0x00000000,2016-11-10T19:54:53.848Z,2016-11-10T19:54:54.334Z
3,0x000a,2.55127,0x00000000,2016-11-10T19:54:54.676Z,2016-11-10T19:54:55.025Z
2,0x000a,15.6097,0x00000000,2016-11-10T19:54:54.644Z,2016-11-10T19:54:55.025Z
1,0x000a,0.22583,0x00000000,2016-11-10T19:54:54.612Z,2016-11-10T19:54:55.025Z
3,0x000a,3.00598,0x00000000,2016-11-10T19:54:55.336Z,2016-11-10T19:54:55.754Z
2,0x000a,14.7247,0x00000000,2016-11-10T19:54:55.306Z,2016-11-10T19:54:55.754Z
1,0x000a,0.0335693,0x00000000,2016-11-10T19:54:55.274Z,2016-11-10T19:54:55.754Z
3,0x000a,3.26538,0x00000000,2016-11-10T19:54:56.061Z,2016-11-10T19:54:56.481Z
2,0x000a,14.3677,0x00000000,2016-11-10T19:54:56.020Z,2016-11-10T19:54:56.480Z
1,0x000a,0.784302,0x00000000,2016-11-10T19:54:55.994Z,2016-11-10T19:54:56.480Z
3,0x000a,3.45459,0x00000000,2016-11-10T19:54:56.810Z,2016-11-10T19:54:57.141Z
2,0x000a,15.7745,0x00000000,2016-11-10T19:54:56.786Z,2016-11-10T19:54:57.141Z
1,0x000a,3.19824,0x00000000,2016-11-10T19:54:56.725Z,2016-11-10T19:54:57.141Z
3,0x000a,4.09241,0x00000000,2016-11-10T19:54:57.403Z,2016-11-10T19:54:57.808Z
2,0x000a,20.8954,0x00000000,2016-11-10T19:54:57.379Z,2016-11-10T19:54:57.808Z
1,0x000a,7.59888,0x00000000,2016-11-10T19:54:57.347Z,2016-11-10T19:54:57.807Z
3,0x000a,3.32031,0x00000000,2016-11-10T19:54:58.158Z,2016-11-10T19:54:58.511Z
2,0x000a,17.0441,0x00000000,2016-11-10T19:54:58.126Z,2016-11-10T19:54:58.511Z
1,0x000a,6.89697,0x00000000,2016-11-10T19:54:58.080Z,2016-11-10T19:54:58.510Z
3,0x000a,3.36914,0x00000000,2016-11-10T19:54:58.817Z,2016-11-10T19:54:59.273Z
2,0x000a,19.3298,0x00000000,2016-11-10T19:54:58.783Z,2016-11-10T19:54:59.272Z
1,0x000a,4.47083,0x00000000,2016-11-10T19:54:58.759Z,2016-11-10T19:54:59.272Z
3,0x000a,4.16565,0x00000000,2016-11-10T19:54:59.583Z,2016-11-10T19:54:59.969Z
2,0x000a,14.3799,0x00000000,2016-11-10T19:54:59.549Z,2016-11-10T19:54:59.968Z
1,0x000a,4.98657,0x00000000,2016-11-10T19:54:59.516Z,2016-11-10T19:54:59.968Z
3,0x000a,5.24902,0x00000000,2016-11-10T19:55:00.287Z,2016-11-10T19:55:00.698Z
2,0x000a,15.4449,0x00000000,2016-11-10T19:55:00.245Z,2016-11-10T19:55:00.698Z
1,0x000a,1.01318,0x00000000,2016-11-10T19:55:00.211Z,2016-11-10T19:55:00.698Z
3,0x000a,0.0793457,0x00000000,2016-11-10T19:55:01.010Z,2016-11-10T19:55:01.432Z
2,0x000a,15.9576,0x00000000,2016-11-10T19:55:00.986Z,2016-11-10T19:55:01.432Z
1,0x000a,0.906372,0x00000000,2016-11-10T19:55:00.940Z,2016-11-10T19:55:01.431Z
3,0x000a,4.14734,0x00000000,2016-11-10T19:55:01.772Z,2016-11-10T19:55:02.146Z
2,0x000a,14.4409,0x00000000,2016-11-10T19:55:01.750Z,2016-11-10T19:55:02.146Z
1,0x000a,0.119019,0x00000000,2016-11-10T19:55:01.711Z,2016-11-10T19:55:02.145Z
3,0x000a,0.933838,0x00000000,2016-11-10T19:55:02.412Z,2016-11-10T19:55:02.902Z
2,0x000a,14.2639,0x00000000,2016-11-10T19:55:02.492Z,2016-11-10T19:55:02.902Z
1,0x000a,0.427246,0x00000000,2016-11-10T19:55:02.382Z,2016-11-10T19:55:02.902Z
3,0x000a,7.28149,0x00000000,2016-11-10T19:55:03.226Z,2016-11-10T19:55:03.570Z
2,0x000a,26.8188,0x00000000,2016-11-10T19:55:03.193Z,2016-11-10T19:55:03.569Z
1,0x000a,0.201416,0x00000000,2016-11-10T19:55:03.158Z,2016-11-10T19:55:03.569Z
3,0x000a,6.49719,0x00000000,2016-11-10T19:55:03.844Z,2016-11-10T19:55:04.251Z
2,0x000a,20.2057,0x00000000,2016-11-10T19:55:03.816Z,2016-11-10T19:55:04.251Z
1,0x000a,0.308228,0x00000000,2016-11-10T19:55:03.777Z,2016-11-10T19:55:04.251Z
3,0x000a,2.50549,0x00000000,2016-11-10T19:55:04.601Z,2016-11-10T19:55:04.916Z
2,0x000a,21.0785,0x00000000,2016-11-10T19:55:04.565Z,2016-11-10T19:55:04.916Z
1,0x000a,0.198364,0x00000000,2016-11-10T19:55:04.529Z,2016-11-10T19:55:04.916Z
3,0x000a,3.09143,0x00000000,2016-11-10T19:55:05.218Z,2016-11-10T19:55:05.644Z
2,0x000a,17.9718,0x00000000,2016-11-10T19:55:05.205Z,2016-11-10T19:55:05.644Z
1,0x000a,0.387573,0x00000000,2016-11-10T19:55:05.177Z,2016-11-10T19:55:05.643Z
3,0x000a,3.28979,0x00000000,2016-11-10T19:55:05.966Z,2016-11-10T19:55:06.420Z
2,0x000a,19.9738,0x00000000,2016-11-10T19:55:05.925Z,2016-11-10T19:55:06.420Z
1,0x000a,0.384521,0x00000000,2016-11-10T19:55:05.896Z,2016-11-10T19:55:06.420Z
3,0x000a,3.10059,0x00000000,2016-11-10T19:55:06.758Z,2016-11-10T19:55:07.119Z
2,0x000a,17.4164,0x00000000,2016-11-10T19:55:06.701Z,2016-11-10T19:55:07.119Z
1,0x000a,0.375366,0x00000000,2016-11-10T19:55:06.670Z,2016-11-10T19:55:07.119Z
3,0x000a,3.87878,0x00000000,2016-11-10T19:55:07.425Z,2016-11-10T19:55:07.837Z
2,0x000a,19.7601,0x00000000,2016-11-10T19:55:07.394Z,2016-11-10T19:55:07.837Z
1,0x000a,0.387573,0x00000000,2016-11-10T19:55:07.344Z,2016-11-10T19:55:07.836Z
3,0x000a,3.88489,0x00000000,2016-11-10T19:55:08.194Z,2016-11-10T19:55:08.589Z
2,0x000a,19.6442,0x00000000,2016-11-10T19:55:08.165Z,2016-11-10T19:55:08.589Z
1,0x000a,0.268555,0x00000000,2016-11-10T19:55:08.104Z,2016-11-10T19:55:08.589Z
3,0x000a,3.44238,0x00000000,2016-11-10T19:55:08.859Z,2016-11-10T19:55:09.261Z
2,0x000a,17.8833,0x00000000,2016-11-10T19:55:08.829Z,2016-11-10T19:55:09.261Z
1,0x000a,0.482178,0x00000000,2016-11-10T19:55:08.795Z,2016-11-10T19:55:09.260Z
3,0x000a,3.16772,0x00000000,2016-11-10T19:55:09.594Z,2016-11-10T19:55:09.997Z
2,0x000a,17.6056,0x00000000,2016-11-10T19:55:09.557Z,2016-11-10T19:55:09.997Z
1,0x000a,0.296021,0x00000000,2016-11-10T19:55:09.520Z,2016-11-10T19:55:09.997Z
3,0x000a,3.75366,0x00000000,2016-11-10T19:55:10.308Z,2016-11-10T19:55:10.675Z
2,0x000a,19.2932,0x00000000,2016-11-10T19:55:10.287Z,2016-11-10T19:55:10.675Z
1,0x000a,0.335693,0x00000000,2016-11-10T19:55:10.241Z,2016-11-10T19:55:10.674Z
3,0x000a,1.55029,0x00000000,2016-11-10T19:55:10.961Z,2016-11-10T19:55:11.399Z
2,0x000a,19.397,0x00000000,2016-11-10T19:55:10.928Z,2016-11-10T19:55:11.399Z
1,0x000a,0.253296,0x00000000,2016-11-10T19:55:10.894Z,2016-11-10T19:55:11.399Z
3,0x000a,1.2085,0x00000000,2016-11-10T19:55:11.741Z,2016-11-10T19:55:12.104Z
2,0x000a,19.3542,0x00000000,2016-11-10T19:55:11.715Z,2016-11-10T19:55:12.104Z
1,0x000a,0.152588,0x00000000,2016-11-10T19:55:11.667Z,2016-11-10T19:55:12.104Z
3,0x000a,1.18713,0x00000000,2016-11-10T19:55:12.437Z,2016-11-10T19:55:12.810Z
2,0x000a,21.2921,0x00000000,2016-11-10T19:55:12.415Z,2016-11-10T19:55:12.810Z
1,0x000a,0.115967,0x00000000,2016-11-10T19:55:12.373Z,2016-11-10T19:55:12.810Z
3,0x000a,1.18408,0x00000000,2016-11-10T19:55:13.120Z,2016-11-10T19:55:13.552Z
2,0x000a,21.6888,0x00000000,2016-11-10T19:55:13.079Z,2016-11-10T19:55:13.552Z
1,0x000a,0.119019,0x00000000,2016-11-10T19:55:13.049Z,2016-11-10T19:55:13.552Z
3,0x000a,1.59607,0x00000000,2016-11-10T19:55:13.832Z,2016-11-10T19:55:14.277Z
2,0x000a,20.5688,0x00000000,2016-11-10T19:55:13.798Z,2016-11-10T19:55:14.277Z
1,0x000a,0.131226,0x00000000,2016-11-10T19:55:13.767Z,2016-11-10T19:55:14.277Z
3,0x000a,1.53503,0x00000000,2016-11-10T19:55:14.614Z,2016-11-10T19:55:15.075Z
2,0x000a,16.2628,0x00000000,2016-11-10T19:55:14.579Z,2016-11-10T19:55:15.075Z
1,0x000a,0.186157,0x00000000,2016-11-10T19:55:14.549Z,2016-11-10T19:55:15.074Z
3,0x000a,1.9043,0x00000000,2016-11-10T19:55:15.368Z,2016-11-10T19:55:15.799Z
2,0x000a,18.1763,0x00000000,2016-11-10T19:55:15.343Z,2016-11-10T19:55:15.799Z
1,0x000a,0.970459,0x00000000,2016-11-10T19:55:15.299Z,2016-11-10T19:55:15.798Z
3,0x000a,1.98669,0x00000000,2016-11-10T19:55:16.117Z,2016-11-10T19:55:16.465Z
2,0x000a,16.9739,0x00000000,2016-11-10T19:55:16.086Z,2016-11-10T19:55:16.465Z
1,0x000a,0.421143,0x00000000,2016-11-10T19:55:16.031Z,2016-11-10T19:55:16.465Z
3,0x000a,2.11487,0x00000000,2016-11-10T19:55:16.802Z,2016-11-10T19:55:17.153Z
2,0x000a,17.7246,0x00000000,2016-11-10T19:55:16.761Z,2016-11-10T19:55:17.152Z
1,0x000a,0.152588,0x00000000,2016-11-10T19:55:16.725Z,2016-11-10T19:55:17.152Z
3,0x000a,2.07825,0x00000000,2016-11-10T19:55:17.456Z,2016-11-10T19:55:17.856Z
2,0x000a,18.7012,0x00000000,2016-11-10T19:55:17.423Z,2016-11-10T19:55:17.856Z
1,0x000a,0.656128,0x00000000,2016-11-10T19:55:17.387Z,2016-11-10T19:55:17.856Z
3,0x000a,2.05078,0x00000000,2016-11-10T19:55:18.153Z,2016-11-10T19:55:18.516Z
2,0x000a,18.9667,0x00000000,2016-11-10T19:55:18.135Z,2016-11-10T19:55:18.516Z
1,0x000a,0.964355,0x00000000,2016-11-10T19:55:18.106Z,2016-11-10T19:55:18.516Z
3,0x000a,2.07214,0x00000000,2016-11-10T19:55:18.843Z,2016-11-10T19:55:19.218Z
2,0x000a,16.568,0x00000000,2016-11-10T19:55:18.810Z,2016-11-10T19:55:19.218Z
1,0x000a,2.31628,0x00000000,2016-11-10T19:55:18.754Z,2016-11-10T19:55:19.217Z
3,0x000a,2.05383,0x00000000,2016-11-10T19:55:19.516Z,2016-11-10T19:55:19.926Z
2,0x000a,16.8091,0x00000000,2016-11-10T19:55:19.479Z,2016-11-10T19:55:19.926Z
1,0x000a,0.961304,0x00000000,2016-11-10T19:55:19.441Z,2016-11-10T19:55:19.925Z
3,0x000a,2.40784,0x00000000,2016-11-10T19:55:20.300Z,2016-11-10T19:55:20.717Z
2,0x000a,16.9159,0x00000000,2016-11-10T19:55:20.282Z,2016-11-10T19:55:20.717Z
1,0x000a,1.94092,0x00000000,2016-11-10T19:55:20.250Z,2016-11-10T19:55:20.716Z
3,0x000a,2.31323,0x00000000,2016-11-10T19:55:21.049Z,2016-11-10T19:55:21.431Z
2,0x000a,17.8772,0x00000000,2016-11-10T19:55:21.009Z,2016-11-10T19:55:21.431Z
1,0x000a,0.900269,0x00000000,2016-11-10T19:55:20.964Z,2016-11-10T19:55:21.431Z
3,0x000a,2.19727,0x00000000,2016-11-10T19:55:21.776Z,2016-11-10T19:55:22.156Z
2,0x000a,18.4601,0x00000000,2016-11-10T19:55:21.748Z,2016-11-10T19:55:22.156Z
1,0x000a,1.1261,0x00000000,2016-11-10T19:55:21.695Z,2016-11-10T19:55:22.155Z
3,0x000a,2.20032,0x00000000,2016-11-10T19:55:22.458Z,2016-11-10T19:55:22.882Z
2,0x000a,17.572,0x00000000,2016-11-10T19:55:22.524Z,2016-11-10T19:55:22.881Z
1,0x000a,0.814819,0x00000000,2016-11-10T19:55:22.404Z,2016-11-10T19:55:22.881Z
3,0x000a,2.6123,0x00000000,2016-11-10T19:55:23.258Z,2016-11-10T19:55:23.606Z
2,0x000a,16.1926,0x00000000,2016-11-10T19:55:23.243Z,2016-11-10T19:55:23.606Z
1,0x000a,0.387573,0x00000000,2016-11-10T19:55:23.211Z,2016-11-10T19:55:23.605Z
3,0x000a,3.18604,0x00000000,2016-11-10T19:55:23.916Z,2016-11-10T19:55:24.325Z
2,0x000a,18.4601,0x00000000,2016-11-10T19:55:23.891Z,2016-11-10T19:55:24.324Z
1,0x000a,2.96326,0x00000000,2016-11-10T19:55:23.856Z,2016-11-10T19:55:24.324Z
3,0x000a,3.2959,0x00000000,2016-11-10T19:55:24.678Z,2016-11-10T19:55:25.052Z
2,0x000a,14.8926,0x00000000,2016-11-10T19:55:24.635Z,2016-11-10T19:55:25.052Z
1,0x000a,0.424194,0x00000000,2016-11-10T19:55:24.601Z,2016-11-10T19:55:25.052Z
3,0x000a,4.19617,0x00000000,2016-11-10T19:55:25.354Z,2016-11-10T19:55:25.798Z
2,0x000a,15.6647,0x00000000,2016-11-10T19:55:25.324Z,2016-11-10T19:55:25.797Z
1,0x000a,5.23071,0x00000000,2016-11-10T19:55:25.285Z,2016-11-10T19:55:25.797Z
3,0x000a,2.61536,0x00000000,2016-11-10T19:55:26.102Z,2016-11-10T19:55:26.427Z
2,0x000a,17.7582,0x00000000,2016-11-10T19:55:26.069Z,2016-11-10T19:55:26.427Z
1,0x000a,5.27649,0x00000000,2016-11-10T19:55:26.051Z,2016-11-10T19:55:26.426Z
3,0x000a,3.32031,0x00000000,2016-11-10T19:55:26.746Z,2016-11-10T19:55:27.083Z
2,0x000a,18.6584,0x00000000,2016-11-10T19:55:26.725Z,2016-11-10T19:55:27.083Z
1,0x000a,5.43518,0x00000000,2016-11-10T19:55:26.694Z,2016-11-10T19:55:27.082Z
3,0x000a,4.33655,0x00000000,2016-11-10T19:55:27.350Z,2016-11-10T19:55:27.752Z
2,0x000a,20.3308,0x00000000,2016-11-10T19:55:27.300Z,2016-11-10T19:55:27.752Z
1,0x000a,2.84119,0x00000000,2016-11-10T19:55:27.268Z,2016-11-10T19:55:27.751Z
3,0x000a,5.60608,0x00000000,2016-11-10T19:55:28.099Z,2016-11-10T19:55:28.497Z
2,0x000a,17.4103,0x00000000,2016-11-10T19:55:28.060Z,2016-11-10T19:55:28.496Z
1,0x000a,1.74255,0x00000000,2016-11-10T19:55:28.006Z,2016-11-10T19:55:28.496Z
3,0x000a,2.09351,0x00000000,2016-11-10T19:55:28.785Z,2016-11-10T19:55:29.131Z
2,0x000a,18.0756,0x00000000,2016-11-10T19:55:28.769Z,2016-11-10T19:55:29.130Z
1,0x000a,0.180054,0x00000000,2016-11-10T19:55:28.745Z,2016-11-10T19:55:29.130Z
3,0x000a,0.296021,0x00000000,2016-11-10T19:55:29.433Z,2016-11-10T19:55:29.805Z
2,0x000a,16.2872,0x00000000,2016-11-10T19:55:29.400Z,2016-11-10T19:55:29.804Z
1,0x000a,0.637817,0x00000000,2016-11-10T19:55:29.387Z,2016-11-10T19:55:29.804Z
3,0x000a,12.4603,0x00000000,2016-11-10T19:55:30.156Z,2016-11-10T19:55:30.538Z
2,0x000a,16.5741,0x00000000,2016-11-10T19:55:30.134Z,2016-11-10T19:55:30.537Z
1,0x000a,0.415039,0x00000000,2016-11-10T19:55:30.099Z,2016-11-10T19:55:30.537Z
3,0x000a,11.2152,0x00000000,2016-11-10T19:55:30.850Z,2016-11-10T19:55:31.244Z
2,0x000a,14.4135,0x00000000,2016-11-10T19:55:30.817Z,2016-11-10T19:55:31.244Z
